Date,Time,Latitude,Longitude,Temperature_2m_C,Dewpoint_2m_C,CAPE_J_kg,Mean_Sea_Level_Pressure_Pa,Surface_Pressure_Pa,Sea_Surface_Temperature_C,Total_Cloud_Cover,Boundary_Layer_Height_m,Total_Column_Water_Vapour_kg_m2,Wind_U_10m_ms,Wind_V_10m_ms,Total_Precipitation_m,Convective_Precipitation_m,Surface_Net_Solar_Radiation_J_m2,Surface_Solar_Radiation_Downwards_J_m2,Wind_Speed_10m_ms,Wind_Direction_deg,Lightning_Count,Lightning_Location
01-01-2025,06:23:00,52.237,-10.666,8.432526,2.7152405,0.75,100597.25,100535.375,11.1336975,0.86483765,1584.3174,7.9574804,12.252365,-3.224594,0.0,0.0,3.5999988e-12,0.0,12.669588,104.74481,30,Sea
01-01-2025,06:31:00,52.215,-10.619,7.7464905,2.3524475,1.0,100626.69,100261.75,11.159088,0.7273865,1553.9348,7.270135,10.34967,-1.9840698,0.0,0.0,3.5999988e-12,0.0,10.538131,100.85214,30,Sea
02-01-2025,03:02:00,53.208,-9.059,0.5314026,-0.22836304,0.0,101936.75,101407.94,0.0,0.5783081,222.01262,7.591758,-0.4930725,-2.7419739,0.0,0.0,3.5999988e-12,0.0,2.7859542,190.19421,29,Land
06-01-2025,05:00:00,54.89,-8.754,5.407379,4.061676,33.25,98796.94,98777.94,10.061676,0.9546509,1063.1694,9.255413,-1.4489288,-13.919556,0.0010871887,0.0010828972,3.5999988e-12,0.0,13.994764,185.94269,30,Sea
07-01-2025,03:05:00,55.215,-6.998,4.4894104,1.7712708,40.875,99551.44,98961.25,8.751373,1.0,935.1533,7.3865137,4.1393433,-6.581726,0.00016927719,0.0001540184,3.5999988e-12,0.0,7.775171,147.8336,30,Sea
07-01-2025,08:22:00,55.13,-7.362,3.558014,1.3583069,73.25,99667.625,99031.56,8.796295,0.707428,1266.1208,6.5083714,6.041565,-5.1268616,0.0001487732,0.0001487732,3.5999988e-12,0.0,7.9237123,130.31787,30,Sea
07-01-2025,08:22:00,55.131,-7.357,3.558014,1.3583069,73.25,99667.625,99031.56,8.796295,0.707428,1266.1208,6.5083714,6.041565,-5.1268616,0.0001487732,0.0001487732,3.5999988e-12,0.0,7.9237123,130.31787,30,Sea
07-01-2025,08:22:00,55.132,-7.357,3.558014,1.3583069,73.25,99667.625,99031.56,8.796295,0.707428,1266.1208,6.5083714,6.041565,-5.1268616,0.0001487732,0.0001487732,3.5999988e-12,0.0,7.9237123,130.31787,30,Sea
07-01-2025,08:59:00,55.042,-8.118,4.2252502,1.2359924,85.25,99877.06,98533.875,0.0,0.82662964,1092.053,6.500478,4.0707703,-4.7868958,2.4795532e-05,2.3126602e-05,3.5999988e-12,0.0,6.2837524,139.62221,30,Land
07-01-2025,12:59:00,54.991,-8.327,5.1610413,-0.19198608,77.375,100043.375,99096.125,0.0,0.86764526,1042.8,6.5601883,2.7902985,-7.327179,2.193451e-05,2.1219254e-05,418432.0,476160.0,7.8404922,159.15242,30,Land
07-01-2025,13:02:00,54.968,-8.312,5.1610413,-0.19198608,77.375,100043.375,99096.125,0.0,0.86764526,1042.8,6.5601883,2.7902985,-7.327179,2.193451e-05,2.1219254e-05,418432.0,476160.0,7.8404922,159.15242,30,Land
07-01-2025,13:02:00,54.987,-8.288,5.1610413,-0.19198608,77.375,100043.375,99096.125,0.0,0.86764526,1042.8,6.5601883,2.7902985,-7.327179,2.193451e-05,2.1219254e-05,418432.0,476160.0,7.8404922,159.15242,30,Land
07-01-2025,13:02:00,54.974,-8.31,5.1610413,-0.19198608,77.375,100043.375,99096.125,0.0,0.86764526,1042.8,6.5601883,2.7902985,-7.327179,2.193451e-05,2.1219254e-05,418432.0,476160.0,7.8404922,159.15242,30,Land
07-01-2025,13:02:00,54.967,-8.307,5.1610413,-0.19198608,77.375,100043.375,99096.125,0.0,0.86764526,1042.8,6.5601883,2.7902985,-7.327179,2.193451e-05,2.1219254e-05,418432.0,476160.0,7.8404922,159.15242,30,Land
07-01-2025,17:42:00,55.702,-5.526,4.9405823,-1.8693542,0.75,99869.25,99013.44,8.522858,0.07220459,1084.1096,5.421191,5.582077,-8.122696,3.0517578e-05,3.0755997e-05,3.5999988e-12,0.0,9.855849,145.50238,30,Sea
07-01-2025,17:42:00,55.709,-5.379,4.9405823,-1.8693542,0.75,99869.25,99013.44,8.522858,0.07220459,1084.1096,5.421191,5.582077,-8.122696,3.0517578e-05,3.0755997e-05,3.5999988e-12,0.0,9.855849,145.50238,30,Sea
07-01-2025,17:42:00,55.7,-5.525,4.9405823,-1.8693542,0.75,99869.25,99013.44,8.522858,0.07220459,1084.1096,5.421191,5.582077,-8.122696,3.0517578e-05,3.0755997e-05,3.5999988e-12,0.0,9.855849,145.50238,30,Sea
07-01-2025,18:19:00,55.141,-5.625,5.842926,-0.8634949,0.375,99906.5,99634.44,9.308014,0.33319092,1329.2346,6.134082,5.809616,-9.714493,3.7670135e-05,3.7431717e-05,3.5999988e-12,0.0,11.319144,149.11905,30,Sea
07-01-2025,18:19:00,55.078,-5.673,4.8038635,0.0954895,8.25,99967.5,99202.44,9.6371155,0.45083618,1176.4221,6.4719725,5.2666473,-8.068008,4.9114227e-05,4.7445297e-05,3.5999988e-12,0.0,9.63485,146.86424,30,Sea
09-01-2025,01:43:00,53.277,-5.019,3.6510315,2.7242737,3.875,100386.94,100372.31,9.991119,0.5875244,353.9436,7.4764547,2.7532349,-4.892029,0.000623703,0.0006084442,3.5999988e-12,0.0,5.6135774,150.62917,30,Sea
12-01-2025,19:47:00,51.963,-9.583,10.470856,10.115387,0.5,103049.31,100790.125,0.0,1.0,593.07056,16.514053,-0.34519958,4.967987,7.6293945e-06,0.0,3.5999988e-12,0.0,4.9799657,356.0252,30,Land
23-01-2025,04:11:00,53.321,-10.169,9.078278,5.599884,39.125,99206.69,99233.125,10.06778,1.0,1345.632,16.03307,7.897171,13.504593,0.0029933453,0.00033950806,3.5999988e-12,0.0,15.644147,30.318098,30,Sea
23-01-2025,04:11:00,53.391,-10.053,7.6388245,4.992462,21.625,99210.94,98413.125,0.0,1.0,1252.257,15.419789,4.112015,10.146194,0.002039194,0.00027370453,3.5999988e-12,0.0,10.947782,22.06156,30,Land
23-01-2025,04:13:00,53.374,-10.045,8.494293,5.4201965,38.875,99270.19,99063.125,9.412506,1.0,1328.507,15.900258,5.3756866,12.085648,0.002982378,0.0008504391,3.5999988e-12,0.0,13.227279,23.97946,30,Sea
23-01-2025,04:13:00,53.304,-10.138,9.078278,5.599884,39.125,99206.69,99233.125,10.06778,1.0,1345.632,16.03307,7.897171,13.504593,0.0029933453,0.00033950806,3.5999988e-12,0.0,15.644147,30.318098,30,Sea
23-01-2025,04:21:00,53.367,-9.995,8.494293,5.4201965,38.875,99270.19,99063.125,9.412506,1.0,1328.507,15.900258,5.3756866,12.085648,0.002982378,0.0008504391,3.5999988e-12,0.0,13.227279,23.97946,30,Sea
23-01-2025,04:22:00,53.379,-9.9,7.6388245,4.992462,21.625,99210.94,98413.125,0.0,1.0,1252.257,15.419789,4.112015,10.146194,0.002039194,0.00027370453,3.5999988e-12,0.0,10.947782,22.06156,30,Land
23-01-2025,04:22:00,53.471,-9.741,6.994293,4.959259,14.5,99268.69,98300.125,0.0,1.0,1174.507,15.335805,1.8688507,8.243851,0.0018117428,0.0005352497,3.5999988e-12,0.0,8.453028,12.772859,30,Land
23-01-2025,04:23:00,53.429,-9.864,6.994293,4.959259,14.5,99268.69,98300.125,0.0,1.0,1174.507,15.335805,1.8688507,8.243851,0.0018117428,0.0005352497,3.5999988e-12,0.0,8.453028,12.772859,30,Land
23-01-2025,05:00:00,52.251,-9.986,8.194489,6.064728,52.25,99386.75,98693.56,0.0,1.0,1248.6138,14.776439,7.0878906,5.475708,0.0016765594,0.00058197975,3.5999988e-12,0.0,8.95665,52.312325,30,Land
23-01-2025,05:04:00,52.141,-10.227,8.798004,5.8694153,41.5,99354.25,98841.56,0.0,1.0,1276.3638,14.186595,9.71875,6.067505,0.0011534691,0.0005595684,3.5999988e-12,0.0,11.457256,58.023094,30,Land
23-01-2025,05:58:00,51.624,-9.669,8.909821,4.6197815,52.75,99528.25,99061.5,0.0,0.6976929,1217.8855,10.940076,11.4683075,1.2939606,0.0008211136,0.0006098747,3.5999988e-12,0.0,11.541075,83.56258,30,Land
23-01-2025,06:11:00,52.302,-8.696,7.0016174,5.6822815,39.375,99351.75,97803.5,0.0,1.0,1142.6355,14.43617,3.2769012,5.1045074,0.0015254021,0.0007805824,3.5999988e-12,0.0,6.065812,32.698933,30,Land
23-01-2025,06:12:00,52.307,-8.74,7.0016174,5.6822815,39.375,99351.75,97803.5,0.0,1.0,1142.6355,14.43617,3.2769012,5.1045074,0.0015254021,0.0007805824,3.5999988e-12,0.0,6.065812,32.698933,30,Land
23-01-2025,06:21:00,51.813,-9.045,7.7242737,5.485016,73.5,99441.25,97886.5,0.0,0.99642944,1185.6355,13.088513,6.889206,4.8339996,0.0011892319,0.00037813187,3.5999988e-12,0.0,8.415979,54.94353,30,Land
23-01-2025,06:43:00,52.624,-8.109,6.3329163,5.349518,5.75,99278.81,97352.69,0.0,1.0,1030.5785,13.171829,2.7006683,4.4285126,0.0015497208,0.00035524368,3.5999988e-12,0.0,5.187035,31.376358,30,Land
23-01-2025,06:43:00,52.622,-8.132,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:43:00,52.614,-8.146,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:45:00,52.591,-8.208,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:45:00,52.594,-8.198,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:45:00,52.61,-8.151,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:45:00,52.593,-8.206,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:45:00,52.592,-8.209,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:49:00,52.614,-8.128,6.2274475,5.2831116,4.75,99276.06,97562.69,0.0,1.0,1052.9535,12.431595,3.3647308,4.005661,0.0014414787,0.0003297329,3.5999988e-12,0.0,5.2313223,40.030052,30,Land
23-01-2025,06:49:00,52.632,-8.072,6.1825256,5.398346,11.125,99235.06,97432.69,0.0,1.0,1036.0785,13.53511,2.2241058,5.2908173,0.0015358925,0.00017738342,3.5999988e-12,0.0,5.739285,22.800468,30,Land
23-01-2025,06:49:00,52.633,-8.036,6.1825256,5.398346,11.125,99235.06,97432.69,0.0,1.0,1036.0785,13.53511,2.2241058,5.2908173,0.0015358925,0.00017738342,3.5999988e-12,0.0,5.739285,22.800468,30,Land
23-01-2025,06:49:00,52.63,-8.082,6.1825256,5.398346,11.125,99235.06,97432.69,0.0,1.0,1036.0785,13.53511,2.2241058,5.2908173,0.0015358925,0.00017738342,3.5999988e-12,0.0,5.739285,22.800468,30,Land
23-01-2025,06:49:00,52.634,-8.041,6.1825256,5.398346,11.125,99235.06,97432.69,0.0,1.0,1036.0785,13.53511,2.2241058,5.2908173,0.0015358925,0.00017738342,3.5999988e-12,0.0,5.739285,22.800468,30,Land
23-01-2025,06:56:00,51.455,-7.897,9.776276,6.1073303,71.5,99497.81,99567.69,10.31192,0.90304565,1314.5785,12.158157,13.236801,6.1902313,0.000834465,0.00013232231,3.5999988e-12,0.0,14.612729,64.936714,30,Sea
23-01-2025,06:59:00,51.467,-7.842,10.045807,6.447174,74.375,99508.81,99568.69,10.417389,0.96798706,1349.7035,13.216751,12.408676,7.4832,0.00121212,0.00025558472,3.5999988e-12,0.0,14.490464,58.90742,30,Sea
23-01-2025,07:26:00,51.785,-7.346,9.873932,6.8319397,64.75,99508.06,99481.69,9.954498,1.0,1382.8285,15.726517,8.739731,9.881638,0.0016493797,0.00019645691,3.5999988e-12,0.0,13.19203,41.49088,30,Sea
23-01-2025,07:26:00,51.765,-7.386,9.903229,6.6756897,54.625,99460.56,99413.69,9.859772,0.9928894,1337.7035,14.935501,10.237778,9.223434,0.0016570091,0.00023126602,3.5999988e-12,0.0,13.779835,47.983627,30,Sea
23-01-2025,07:31:00,51.821,-7.249,9.5277405,5.8578186,52.25,99432.06,99406.06,9.954498,0.7116699,1279.3862,11.039562,13.181122,4.708618,0.0005979538,0.0002629757,3.5999988e-12,0.0,13.996895,70.34203,30,Sea
23-01-2025,07:34:00,51.526,-7.373,9.676178,6.017975,57.375,99528.81,99506.06,10.547272,0.69073486,1294.8862,11.707531,14.942841,4.0758057,0.0006108284,0.00032687187,3.5999988e-12,0.0,15.488728,74.74315,30,Sea
23-01-2025,07:38:00,51.718,-7.237,9.5277405,5.8578186,52.25,99432.06,99406.06,9.954498,0.7116699,1279.3862,11.039562,13.181122,4.708618,0.0005979538,0.0002629757,3.5999988e-12,0.0,13.996895,70.34203,30,Sea
23-01-2025,07:38:00,51.442,-7.377,9.592194,5.537506,85.875,99537.06,99576.06,10.546295,0.61260986,1279.8862,11.391125,15.536591,3.7750244,0.00026082993,0.00017213821,3.5999988e-12,0.0,15.988635,76.343124,30,Sea
23-01-2025,07:42:00,51.977,-7.116,9.4496155,5.9515686,25.75,99355.31,99269.06,9.345123,0.92214966,1207.3862,11.684093,9.98288,6.4000244,0.0009293556,0.00020861626,3.5999988e-12,0.0,11.858254,57.336063,30,Sea
23-01-2025,07:42:00,51.587,-7.091,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:42:00,52.042,-7.228,9.0746155,5.6351624,31.625,99350.31,99108.06,9.136139,0.83273315,1186.6362,10.822765,9.673309,5.0914307,0.00056266785,0.00012898445,3.5999988e-12,0.0,10.931403,62.24046,30,Sea
23-01-2025,07:42:00,52.025,-7.27,9.0746155,5.6351624,31.625,99350.31,99108.06,9.136139,0.83273315,1186.6362,10.822765,9.673309,5.0914307,0.00056266785,0.00012898445,3.5999988e-12,0.0,10.931403,62.24046,30,Sea
23-01-2025,07:42:00,51.533,-7.164,9.676178,6.017975,57.375,99528.81,99506.06,10.547272,0.69073486,1294.8862,11.707531,14.942841,4.0758057,0.0006108284,0.00032687187,3.5999988e-12,0.0,15.488728,74.74315,30,Sea
23-01-2025,07:44:00,51.564,-7.071,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:44:00,51.533,-7.116,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:48:00,51.868,-6.492,10.006256,6.5472717,49.875,99482.31,99521.06,10.363678,0.980011,1328.6362,14.340343,11.20163,9.161743,0.0015215874,0.00033783913,3.5999988e-12,0.0,14.471146,50.720474,30,Sea
23-01-2025,07:48:00,51.82,-6.532,10.006256,6.5472717,49.875,99482.31,99521.06,10.363678,0.980011,1328.6362,14.340343,11.20163,9.161743,0.0015215874,0.00033783913,3.5999988e-12,0.0,14.471146,50.720474,30,Sea
23-01-2025,07:48:00,51.835,-6.497,10.006256,6.5472717,49.875,99482.31,99521.06,10.363678,0.980011,1328.6362,14.340343,11.20163,9.161743,0.0015215874,0.00033783913,3.5999988e-12,0.0,14.471146,50.720474,30,Sea
23-01-2025,07:50:00,51.86,-6.491,10.006256,6.5472717,49.875,99482.31,99521.06,10.363678,0.980011,1328.6362,14.340343,11.20163,9.161743,0.0015215874,0.00033783913,3.5999988e-12,0.0,14.471146,50.720474,30,Sea
23-01-2025,07:54:00,51.441,-7.095,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:54:00,51.871,-7.18,9.5277405,5.8578186,52.25,99432.06,99406.06,9.954498,0.7116699,1279.3862,11.039562,13.181122,4.708618,0.0005979538,0.0002629757,3.5999988e-12,0.0,13.996895,70.34203,30,Sea
23-01-2025,07:54:00,51.458,-7.053,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:54:00,51.427,-7.04,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:54:00,51.664,-6.976,9.789459,6.0726624,35.625,99435.06,99492.06,10.136139,0.835968,1289.6362,11.832531,13.024872,5.8883057,0.000954628,0.00034356117,3.5999988e-12,0.0,14.294035,65.67314,30,Sea
23-01-2025,07:54:00,51.705,-6.937,9.789459,6.0726624,35.625,99435.06,99492.06,10.136139,0.835968,1289.6362,11.832531,13.024872,5.8883057,0.000954628,0.00034356117,3.5999988e-12,0.0,14.294035,65.67314,30,Sea
23-01-2025,07:54:00,51.711,-6.626,9.820709,6.191803,19.125,99454.56,99484.06,10.2152405,0.92788696,1307.6362,13.188,12.360809,7.4136963,0.0013370514,0.00039958954,3.5999988e-12,0.0,14.413622,59.04575,30,Sea
23-01-2025,07:54:00,51.452,-7.048,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:54:00,51.436,-7.073,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:54:00,51.46,-7.035,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:54:00,51.892,-7.143,9.0746155,5.6351624,31.625,99350.31,99108.06,9.136139,0.83273315,1186.6362,10.822765,9.673309,5.0914307,0.00056266785,0.00012898445,3.5999988e-12,0.0,10.931403,62.24046,30,Sea
23-01-2025,07:54:00,51.485,-7.01,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:54:00,51.912,-6.857,9.623444,6.25235,16.625,99377.06,99377.06,9.475006,0.96276855,1237.7612,13.145031,10.07077,8.050415,0.0013494492,0.00028467178,3.5999988e-12,0.0,12.893005,51.36171,30,Sea
23-01-2025,07:56:00,51.678,-6.931,9.789459,6.0726624,35.625,99435.06,99492.06,10.136139,0.835968,1289.6362,11.832531,13.024872,5.8883057,0.000954628,0.00034356117,3.5999988e-12,0.0,14.294035,65.67314,30,Sea
23-01-2025,07:56:00,51.566,-6.897,9.873444,6.320709,44.125,99524.56,99499.06,10.628326,0.7780762,1322.8862,12.195812,14.524872,4.864868,0.0009045601,0.00043821335,3.5999988e-12,0.0,15.317926,71.48257,30,Sea
23-01-2025,07:56:00,51.681,-6.94,9.789459,6.0726624,35.625,99435.06,99492.06,10.136139,0.835968,1289.6362,11.832531,13.024872,5.8883057,0.000954628,0.00034356117,3.5999988e-12,0.0,14.294035,65.67314,30,Sea
23-01-2025,07:57:00,51.704,-6.876,9.789459,6.0726624,35.625,99435.06,99492.06,10.136139,0.835968,1289.6362,11.832531,13.024872,5.8883057,0.000954628,0.00034356117,3.5999988e-12,0.0,14.294035,65.67314,30,Sea
23-01-2025,07:58:00,51.165,-7.207,9.863678,6.2914124,98.375,99620.06,99612.06,10.857819,0.62438965,1282.0112,12.264172,15.458466,3.8687744,0.0005455017,0.00037026405,3.5999988e-12,0.0,15.935231,75.94925,30,Sea
23-01-2025,07:58:00,51.596,-6.831,10.053131,6.3558655,49.75,99539.56,99500.06,10.713287,0.89456177,1346.3862,13.273937,13.765106,6.434204,0.001200676,0.00043439865,3.5999988e-12,0.0,15.194642,64.94727,30,Sea
23-01-2025,08:24:00,51.546,-6.426,10.244537,6.7289124,81.5,99566.81,99542.06,10.858795,0.9486389,1364.5112,14.426281,12.601044,8.226196,0.0013885498,0.0003736019,3.5999988e-12,0.0,15.048475,56.862743,30,Sea
23-01-2025,08:26:00,51.663,-6.26,10.113678,6.8734436,82.0,99524.31,99515.06,10.585358,0.980011,1386.3862,15.61964,9.817841,10.56897,0.0016131401,0.00023055077,3.5999988e-12,0.0,14.425433,42.889957,30,Sea
23-01-2025,08:30:00,51.113,-6.093,10.475006,7.2914124,234.375,99804.31,99781.06,11.014069,0.9817505,1415.8862,15.828625,10.1528015,10.629517,0.0015707016,0.00075531006,3.5999988e-12,0.0,14.699184,43.68595,30,Sea
23-01-2025,08:30:00,51.141,-6.074,10.359772,7.2777405,179.25,99718.31,99715.06,10.99942,0.99398804,1399.3862,15.805187,10.158661,10.729126,0.001329422,0.00027513504,3.5999988e-12,0.0,14.775403,43.435585,30,Sea
23-01-2025,08:34:00,51.124,-5.978,10.192535,6.141266,70.75,99783.06,99759.875,11.014069,0.7147217,1296.1602,13.400801,14.650589,4.2871094,0.0009813309,0.000603199,12736.0,13568.0,15.264962,73.68927,30,Sea
23-01-2025,08:34:00,51.053,-6.156,10.173004,5.9635315,123.625,99777.81,99791.875,11.190826,0.6744995,1313.9102,12.760176,15.494339,3.0966797,0.00060129166,0.00038981438,16000.0,17152.0,15.800758,78.697845,30,Sea
23-01-2025,08:34:00,51.11,-6.049,10.192535,6.141266,70.75,99783.06,99759.875,11.014069,0.7147217,1296.1602,13.400801,14.650589,4.2871094,0.0009813309,0.000603199,12736.0,13568.0,15.264962,73.68927,30,Sea
23-01-2025,08:34:00,51.142,-5.998,10.042145,6.328766,59.25,99695.06,99691.875,10.99942,0.8485718,1313.6602,13.221113,14.856644,3.9482422,0.0008354187,0.00041675568,11456.0,12224.0,15.372329,75.1173,30,Sea
23-01-2025,08:34:00,51.133,-6.0,10.042145,6.328766,59.25,99695.06,99691.875,10.99942,0.8485718,1313.6602,13.221113,14.856644,3.9482422,0.0008354187,0.00041675568,11456.0,12224.0,15.372329,75.1173,30,Sea
23-01-2025,08:34:00,51.123,-5.983,10.192535,6.141266,70.75,99783.06,99759.875,11.014069,0.7147217,1296.1602,13.400801,14.650589,4.2871094,0.0009813309,0.000603199,12736.0,13568.0,15.264962,73.68927,30,Sea
23-01-2025,08:36:00,51.164,-5.925,10.042145,6.328766,59.25,99695.06,99691.875,10.99942,0.8485718,1313.6602,13.221113,14.856644,3.9482422,0.0008354187,0.00041675568,11456.0,12224.0,15.372329,75.1173,30,Sea
23-01-2025,08:36:00,51.822,-6.088,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:36:00,51.623,-6.019,9.878082,6.047516,53.0,99607.81,99599.875,10.825592,0.87506104,1322.9102,12.932051,14.759964,4.1240234,0.0009794235,0.0005674362,10304.0,11072.0,15.325276,74.389305,30,Sea
23-01-2025,08:40:00,51.712,-5.98,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:40:00,51.724,-6.007,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:41:00,51.731,-5.911,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:42:00,51.736,-5.906,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:43:00,51.742,-5.943,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:43:00,51.763,-5.884,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:43:00,51.724,-5.874,9.506989,6.0709534,44.25,99532.56,99552.875,10.521881,0.95980835,1334.4102,13.502363,13.355667,6.5996094,0.0014147758,0.0006480217,6912.0,7360.0,14.897271,63.704037,30,Sea
23-01-2025,08:47:00,51.804,-5.776,9.506989,6.0709534,44.25,99532.56,99552.875,10.521881,0.95980835,1334.4102,13.502363,13.355667,6.5996094,0.0014147758,0.0006480217,6912.0,7360.0,14.897271,63.704037,30,Sea
23-01-2025,08:47:00,51.784,-5.752,9.506989,6.0709534,44.25,99532.56,99552.875,10.521881,0.95980835,1334.4102,13.502363,13.355667,6.5996094,0.0014147758,0.0006480217,6912.0,7360.0,14.897271,63.704037,30,Sea
23-01-2025,08:48:00,51.801,-5.743,9.506989,6.0709534,44.25,99532.56,99552.875,10.521881,0.95980835,1334.4102,13.502363,13.355667,6.5996094,0.0014147758,0.0006480217,6912.0,7360.0,14.897271,63.704037,30,Sea
23-01-2025,08:48:00,51.795,-5.802,9.506989,6.0709534,44.25,99532.56,99552.875,10.521881,0.95980835,1334.4102,13.502363,13.355667,6.5996094,0.0014147758,0.0006480217,6912.0,7360.0,14.897271,63.704037,30,Sea
23-01-2025,08:48:00,51.846,-5.933,9.514801,5.955719,34.125,99518.06,99517.875,10.756256,0.8644409,1327.0352,12.59416,14.231644,5.013672,0.0012116432,0.0007147789,9152.0,9792.0,15.088956,70.593124,30,Sea
23-01-2025,08:49:00,51.78,-5.72,9.506989,6.0709534,44.25,99532.56,99552.875,10.521881,0.95980835,1334.4102,13.502363,13.355667,6.5996094,0.0014147758,0.0006480217,6912.0,7360.0,14.897271,63.704037,30,Sea
23-01-2025,08:50:00,51.791,-5.729,9.506989,6.0709534,44.25,99532.56,99552.875,10.521881,0.95980835,1334.4102,13.502363,13.355667,6.5996094,0.0014147758,0.0006480217,6912.0,7360.0,14.897271,63.704037,30,Sea
